,Unnamed: 0,Date,User,tweet
1841,1841,2022-04-13 11:23:27+00:00,amithv_gowda,infosys reports highest annual growth in a decade but disappoints on op margins side lowers revenue growth and operating margin guidance dealwins at bn for q and bn for fy attrition at recommends dividend of rs
1842,1842,2022-04-13 11:22:36+00:00,dishant2270,adr going under the bus earnings are pretty weak given the margin pressure and weak deal wins was far strong in terms of deal wins and attrition
1843,1843,2022-04-13 11:15:32+00:00,HansrajCapital,reported attrition this likely to worse for midcap it companies do you sense another rerating of it companies from hereon there would be exceptions do research and figure out the same
1844,1844,2022-04-13 11:13:39+00:00,menakadoshi,attrition ltm march march employees march march
1845,1845,2022-04-13 11:11:34+00:00,HansrajCapital,topline growth is inline with industry trend but margins are under pressure due to very high attrition of what do you sense attrition for midcap it space if tcs and infosys are reporting such high attrition
1846,1846,2022-04-13 11:10:22+00:00,MasterNemo6,attrition at vs yoy
1847,1847,2022-04-13 05:52:05+00:00,NewsblareMedia,tcs sets a record by hiring over lakh employees in fy however the firms attrition soared to during the quarter see report
1848,1848,2022-04-13 05:51:52+00:00,vprakash568,tcs sets a record by hiring over lakh employees in fy however the firms attrition soared to during the quarter see report
1849,1849,2022-04-13 05:47:14+00:00,rameshkotnana1,attrition at tcs touches record high for tata consultancy services tcs indias largest and the worlds secondlargest it services provider the touched an alltime high of per centin qfy
1850,1850,2022-04-13 04:34:11+00:00,sachinnachnani,sector has turned weak had given my sell view yesterday also in otp channel broadly results show that growth rates have come down while attrition is still very high plus travel costs will increase valuations are high for midcaps
1851,1851,2022-04-13 03:35:04+00:00,bsindia,analysts expect the bengalurubased firm to post flattonegative ebit margin due to higher attrition lower utilisation and rising travel expenses reports
1852,1852,2022-04-13 02:40:33+00:00,bsindia,despite high employee additions and supplyside challenges the management reiterated that it aspires to have a margin in the range of reports
1853,1853,2022-04-13 02:23:34+00:00,investing_bites,q fy operating margin net margin q revenue crore cc fy revenue crore cc it services attrition ltm industryleading operating margin in fy
1854,1854,2022-04-13 02:15:02+00:00,bsindia,analysts expect the bengalurubased firm to post flattonegative ebit margin due to higher attrition lower utilisation and rising travel expenses reports download the allnew bs app here
1855,1855,2022-04-12 09:23:58+00:00,MarathiRojgar,tcs attrition rate
1856,1856,2022-04-12 07:13:38+00:00,ByTheWatchdog,rate continues to rise
1857,1857,2022-04-12 05:10:00+00:00,FinancialXpress,in the quarter ended december attrition at was up basis points from the preceding quarter
1858,1858,2022-04-12 05:00:22+00:00,jais_george,tcs hired over people in the quarter to combat attrition
1859,1859,2022-04-12 04:36:05+00:00,INDmoneyApp,deal wins tcs won new deals worth billion in taking the total deals to billion for fy attrition the attrition rose to with a net addition of for the year alltime high dividend declared a final of rs per share
1860,1860,2022-04-12 03:35:31+00:00,sudeer1972,good q results of fy reported by indias no it company rs cr turnover during the fy total employees hi is there any proposal to start your campus in the it hub of
1861,1861,2022-04-12 03:20:00+00:00,bsindia,attrition rate was in qfy lower than peers higher than firms own rate a year ago reports download the allnew bs app here
1862,1862,2022-04-11 19:00:01+00:00,bsindia,attrition rate was in qfy lower than peers higher than firms own rate a year ago
1863,1863,2022-04-11 18:07:34+00:00,devganrajat9,facing hurdle nb grasim adaniports cipla hcl infy wipro green trans total ambuja oberoirealty hal persistent gnfc ltts renuka godfrey gael inline but attrition
1864,1864,2022-04-11 15:20:03+00:00,saptak81,some experts are saying that real worry is but it will happen now in any company why as because opportunities has increased many fold lots of startups doing great salaries on rise and are sides of coin will continue
1865,1865,2022-04-11 14:30:55+00:00,tushar9590,i would start derating it sector if attrition comes down to near pandemic levels heard an it analyst post tcs nos today the fact attrition is high is itself a testament to strong it prospects more supply amp trainings to be new focus
1866,1866,2022-04-11 14:16:09+00:00,Equity_alpha,supply side issues still persist attrition rate shoots up further denting the margins deal win and demand outlook strong tcs results set the tone around margin picture of other it companies
1867,1867,2022-04-11 14:15:19+00:00,stocktalk20,announced its annual q result it surprised the mkt with k turnover a final dividend of sharetomorrow will be the day of it sector which was underperforming let us hope a blasting market on th apeil
1868,1868,2022-04-11 14:00:03+00:00,thenewsminute,tcs net profit jumps to rs crore in q attrition rises to q results
1869,1869,2022-04-11 13:42:03+00:00,NirbhaySRathore,tcs q dividend attrition net profit analysts view here are key takeaways
1870,1870,2022-04-11 13:33:46+00:00,ETNOWlive,tcs management hopeful that will start flattening further expects some volatility to continue in in the short term
1871,1871,2022-04-11 13:32:29+00:00,csoumen25,q operating margins at vs in q attrition continued to climb at vs in q ltm pe amp roe if tcs is finding it tough to manage imagine others tcs has lowest attrition in the industry attrition will moderate for tcs in next qtrs
1872,1872,2022-04-11 13:01:12+00:00,DebjyotyBaner10,tcs fy snapshot revenue billion growth of operating margin net addition employees attrition free cash flow bn ending with cash balance of rs crore
1873,1873,2022-04-11 12:59:50+00:00,Hariharish028,q order book highest ever at bn bn in fy final dividend per share rs net addition of employees highest ever in a quarter net addition of employees in fy it attrition
1874,1874,2022-04-11 12:56:42+00:00,Sudhirfizza,fy total employee head count attrition rate qfy employees addition indirect employment to many like services in transport catering and other contract works a great service to nation in providing
1875,1875,2022-04-11 12:44:49+00:00,bismahmalik,s attrition rate for fy stood at
1876,1876,2022-04-11 12:41:00+00:00,CNBCTV18Live,it services rate at vs qoq tcs ceo says closing fy on a strong note with midteen growth have added the maximum incremental revenue ever alltime high orderbook provides strong foundation for continued growth the ceo adds
1877,1877,2022-04-11 12:27:20+00:00,amithv_gowda,tcs reports highest incremental revenue all time high order book attrition is well contained final dividend of rs n
1878,1878,2022-04-11 12:25:14+00:00,bourse_academy,press release statements by ceo amp cfo very strong demand environment attrition amp margins a problem for it cos operating margins steady at flat sequentially net addition of employees highest ever in qtr
1879,1879,2022-04-11 12:23:53+00:00,HansrajCapital,as indicated earlier margin remained under pressure and attrition at all time high at similar trend likely to watch out across the it sector
1880,1880,2022-04-11 12:23:18+00:00,HansrajCapital,topline growth supported profitability and attrition highest attrition in history at continue to hit the margin margin and attrition trend likely to watchout across the it sector
1881,1881,2022-04-11 12:22:33+00:00,AEHarshada,attrition at vs co says incremental attrition has moderated
1882,1882,2022-04-11 12:17:49+00:00,dishant2270,press release statements by ceo amp cfo very strong demand environment attrition amp margins a problem for it cos
1883,1883,2022-04-10 16:13:29+00:00,nitinpdaga,results season again my expectations for tcs and infy results key things to watch guidance for infy and attrition trend across the sector
1884,1884,2022-04-10 03:57:31+00:00,Mayurpmprajapa1,if your turnover in fy is exceeding rs crores then provision of section q and section ch shall be applicable to you with effect from detailed analysis of both sections given here
1885,1885,2022-04-09 20:28:16+00:00,singhkdayanand1,if your turnover in fy is exceeding rs crores then provision of section q and section ch shall be applicable to you with effect from detailed analysis of both sections given here
1886,1886,2022-04-09 14:10:25+00:00,jschanan,announced the appointment of anis chenchah as member of the wipro executive board and chief executive officer apmea india announced the resignation of roopa kudva as nonexecutive independent director with effect from the close of business hours on may
1887,1887,2022-04-09 12:19:23+00:00,TaxationUpdates,if your turnover in fy is exceeding rs crores then provision of section q and section ch shall be applicable to you with effect from detailed analysis of both sections given here
1888,1888,2022-04-06 14:17:57+00:00,MarketingMind_,tcs accenture and cognizant top the list for prioritizing young talent women representation and retention to create job opportunities
1889,1889,2022-04-06 06:37:28+00:00,Naukri_NHS,the rapid hiring in the it sector has given rise to higher attrition rates heres krishnamurthy shankar evp group head hrd explaining why is it so and how it can be tackled
1890,1890,2022-03-29 22:30:24+00:00,MoFarooq9,hey hope youre good i want to raise awareness with your help on sunak breaching ministerial code his wife has m shares in his father in laws company still trading in without sanctions sunaks fil is close to putin resignation matter
1891,1891,2022-03-29 11:29:34+00:00,MoFarooq9,to the chancellor failed to declare in writing of his wifes m shares in a company owned by his father in law amp linked to putin still trading in without sanctions why is this a resignation matter raise this in
1892,1892,2022-03-22 04:56:34+00:00,_FinShow_,the most prominent thing as an investor we need to look for is attrition rate in current scenarios it cos are seeing one of the highest attrition rates in past history in that sense tcs is the only one whove been able to manage it quiet wellso my bet would be on tcs
1893,1893,2022-03-15 00:25:27+00:00,_ThirdSide_,accenture q expectations results on th march am ist bookings grew yoy in last quarter amp consensus expects yoy growth in q driven primarily by a yoy growth in the consulting book attrition expected to inch down a bit from last quarter
1894,1894,2022-03-10 04:56:19+00:00,Srini_imi,hiring vs attrition trends in software information technology and ites sector world should now think on the big fat hiring news updates that companies like notify please cross verify the
1895,1895,2022-02-22 04:30:01+00:00,HPE_India,strategic alliance partners for more than years and are helping customers meet their workload and application needs by operationalising from edge to core learn how
1896,1896,2022-02-21 13:00:02+00:00,HPE_Alliances,strategic alliance partners for more than years and are helping customers meet their workload and application needs by operationalising from edge to core learn how
1897,1897,2022-02-21 10:59:26+00:00,SumitResearch,most active on st feb tcs cr ril cr tata mot cr infosys cr sbi cr thin volume trade today high turnover due to last day of
1898,1898,2022-02-21 09:29:59+00:00,iamyash76,of including etc hire freshers in record numbers to arrest attrition
1899,1899,2022-02-21 03:30:21+00:00,jais_george,it firms hire freshers in record numbers to arrest attrition
1900,1900,2022-02-19 08:12:50+00:00,ChoiceHQ_Social,says they plan on employing over lakh people or more in the coming months infosys attrition rate still stands at the management might want to address that first because attrition rate means infosys is losing talent left and right
1901,1901,2022-02-16 14:28:17+00:00,moneycontrolcom,with talent emerging as a key differentiator in the business will hire or more freshers in the next financial year ceo salil parekh has said read more by
1902,1902,2022-02-15 14:30:21+00:00,jais_george,staffing troubles in it sector nasscom feels attrition problem may have hit its peak
1903,1903,2022-02-14 16:41:57+00:00,Jagadeesh0203,infosys ltd second largest it firm in india good q result strong top line growth strong upward revision in fy revenue guidance roce roe less debt important levels are marked in chart steep spike in attrition
1904,1904,2022-02-11 04:30:01+00:00,HPE_India,operationalise your models and address evolving workload and application needs with the container as a service solution from and read more on its features and benefits here
1905,1905,2022-02-10 12:00:02+00:00,HPE_Alliances,operationalise your models and address evolving workload and application needs with the container as a service solution from and read more on its features and benefits here
1906,1906,2022-02-09 13:48:00+00:00,TBRinc,despite rising attrition and existing challenges within the labor market expects its efforts to retain and attract particularly in the and spaces will lead to improvements in the coming quarters says tbr senior analyst evan woollacott
1907,1907,2022-01-25 06:52:13+00:00,pfinsindia,it stocks have corrected a lot in last few trading sessions due to the concerns behind revenue growth and attrition it is a good time to enter into some of the strong it players
1908,1908,2022-01-23 13:24:15+00:00,business_today,tcs canada had a turnover of rs crore in fy and has been growing at triple the rate of overall it services spends in canada over the past few years
1909,1909,2022-01-21 17:25:34+00:00,csoumen25,so far in the q earnings season reported attrition rate at lowest in the industry attrition rate in q at amongst tier it companies reported attrition rate at amp at worst placed at
1910,1910,2022-01-19 02:36:28+00:00,ETNOWlive,the great resignation why does the sector continue to struggle with attrition
1911,1911,2022-01-17 15:39:59+00:00,business_today,this comes at a time when these companies have struggled to retain the existing workforce and have consistently reported high attrition rates in past few consecutive quarters
1912,1912,2022-01-17 13:35:24+00:00,indianitblog,tcs to promote lakh employees amid an increase in attrition via
1913,1913,2022-01-17 10:29:51+00:00,piyush_mahamuni,as someone from it recruitment itself i can say this year everyone will be heavily hiring freshers counter offers and retention for experienced people freshers can join quickly
1914,1914,2022-01-17 06:23:14+00:00,shivaniAshinde,attrition in the it industry has touched a new high with skills in demand but so has hiring if continues its hiring pace then it will end the fiscal with close to fresher hiring we heard lateral hiring will be close
1915,1915,2022-01-17 06:10:50+00:00,conveyofficial,the great resignation new crisis watch video
1916,1916,2022-01-15 18:05:22+00:00,AdhaoAmit,which one will you pick any idea on wipro attrition rate
1917,1917,2022-01-15 12:29:14+00:00,HansrajCapital,as large it companies results are out it is evident that company margin are hitting due to employee salary hike and more relative parameter to track is attrition rate
1918,1918,2022-01-14 15:38:01+00:00,marketsday,the top indian companies have released their results heres what their management said on future outlook pipeline amp
1919,1919,2022-01-14 14:25:18+00:00,Umesh_Sidana,out of big it companies post their results mostly in line with high attrition this shows it people are changing their shows quite rapidly with a higher pay scale a good indicator for consumption as higher pay allows increased discretionary spending
1920,1920,2022-01-14 14:22:01+00:00,ETNOWlive,the top indian companies have released their results heres what their management said on future outlook pipeline amp
1921,1921,2022-01-14 13:08:40+00:00,indianitblog,wipro will hire employees in due to rise in attrition via
1922,1922,2022-01-14 10:25:07+00:00,ZeeBusiness,samir seksaria chief financial officer cfo tcs and milind lakkad evp amp chro tcs talks about revenue growth operating margins attrition rate hiring trends growth in different verticals
1923,1923,2022-01-14 09:42:37+00:00,LogicalIndians,the data for the last quarter ended december shows that companies like consultancy services and have recorded a large number of leaving the firms the attrition rate has been the highest in the last years
1924,1924,2022-01-14 09:14:49+00:00,Kamalkaranth,by in last quarter and their attrition clearly shows the market buoyancy is here to stay
1925,1925,2022-01-14 06:34:53+00:00,ChoiceHQ_Social,with attrition rate of has stunned all amp the coverage on this is not as big as expected to put things into perspective itself had an attrition rate of which is considered to be high at this rate the amount of brain drain infosys would face is unreal
1926,1926,2022-01-14 06:19:34+00:00,indianitblog,infosys attrition rate reaches company to hire more people now via
1927,1927,2022-01-14 05:48:06+00:00,indianitblog,great resignation continues attrition rate rises in tcs infosys and wipro via
1928,1928,2022-01-14 04:37:44+00:00,joglekarsaurabh,and added a record lakh employees for a multifold increase from the they had hired in this jump in hiring comes on the back of acceleration in digital technologies and rising attrition
1929,1929,2022-01-13 18:06:18+00:00,HemantKGaur76,the great resignation indias top it company tcs attrition rate rose to in qfy as compared to in the previous quarter
1930,1930,2022-01-13 17:39:04+00:00,business_today,tcs clocked in lower employee attrition at vs the peers coo ng subramaniam said that they are looking to hire close to employees over the next two quarters watch the full exclusive with ttpsbitlyzxtxa
1931,1931,2022-01-13 16:10:36+00:00,indianwhale,lol it services firms pulling out all stops to stem attrition
1932,1932,2022-01-13 11:13:08+00:00,AnjushBhatia,big it cos declared results amp everyone is betting on but with the buyback will be clear winner in next year on movement from here largest offshore it co by sales annual margins of low employee attrition rate amp digital transformation is the key
1933,1933,2022-01-13 08:51:36+00:00,business_today,tcs clocked in lower employee attrition at vs the peers coo ng subramaniam said that they are looking to hire close to employees over the next two quarters watch the full exclusive with here
1934,1934,2022-01-13 08:45:13+00:00,tushar9590,apparently higher the attrition higher the margins higher the ratings upgrades few understand this
1935,1935,2022-01-13 07:31:13+00:00,jais_george,it attrition soars tcs infosys wipro add in q
1936,1936,2022-01-13 06:59:52+00:00,SHREE__GANESH,ltm attrition for positive for consumption stocks how disposable income is growing as employees are switching jobs for better pay packages
1937,1937,2022-01-13 06:19:32+00:00,camanishjain4u,different people different opinions on vs results frm my view future share price growth is dependent on future earnings tcs vs infosys q revenues k crs vs k crs q deal wins bnk crs vs bnk crs attrition vs
1938,1938,2022-01-13 06:13:33+00:00,AshVerma111,know your company pm jatin dalal president amp cfo lets discuss the q miss momentum moderating demand environment deal pipeline attrition margin trajectory et al
1939,1939,2022-01-13 06:11:54+00:00,piyush_mahamuni,infosys and wipro clocked attrition rates of and respectively both companies hiring a total of people during the month period tcs attrition was
1940,1940,2022-01-13 05:43:05+00:00,srajb,the big it results of and are out in all the cases the top line continued to grow but operating margins came under pressure due to higher employee and contracting costs remains a worry wipro saw the maximum pressure on
1941,1941,2022-01-13 05:33:59+00:00,thedesisattire,is offshoring model under threat with increased attrition
1942,1942,2022-01-13 05:33:22+00:00,thedesisattire,attrition going up for all companies
1943,1943,2022-01-13 04:22:36+00:00,PavanjitMane1,amp both at its peak attrition rates amp respectively together these cos have added employees in a quarter more hiring of freshers on the cards
1944,1944,2022-01-13 04:06:29+00:00,smartinvestor,all software services companies have to grapple with higher attrition rates for campus hiring is not a solution it will take year to make the resources billable
1945,1945,2022-01-13 04:05:48+00:00,ETNOWlive,chro milind lakkad says is seeing more attrition at lower levels rather than midsenior management level check it out
1946,1946,2022-01-13 03:39:57+00:00,ETNOWlive,qoq employee churn is tapering heres what chro milind lakkad told about attrition listen in
1947,1947,2022-01-13 03:32:51+00:00,MarathiRojgar,attrition rate
1948,1948,2022-01-13 03:30:07+00:00,MarathiRojgar,plans to increase its plan to over individuals by march as the attrition rate in the company has crossed compared to three months earlier
1949,1949,2022-01-13 02:56:10+00:00,sbkalarikkal,hiring attrition the supply side constraints of experienced it talent causing attrition to increase once again
1950,1950,2022-01-13 02:53:19+00:00,raghv_in,quarterly results seem to suggest that is more profitable compared to amp but tcs scores better in terms of revenue opm eps talent retention etc wipro is fast catching up wondering why people go after loss making companies in
1951,1951,2022-01-13 02:48:13+00:00,AshVerma111,decent qqoq rev exp cc rev growth exp margins v exp impacted by hiring amp talent retention deal wins bn flat qoq attrition v record net addition highest ever
1952,1952,2022-01-13 02:32:26+00:00,abhishekbagaria,the way it companies grappling with attrition now hr must hv become the most imp function and director hr the most imp person in it comp
1953,1953,2022-01-12 17:53:20+00:00,nf_bnf101,qqoq rev up exp cc rev growth of exp margins v exp fy guidance revised to vs expectation was large deal signings billion attrition v
1954,1954,2022-01-12 17:36:04+00:00,Prawinkadiyala,result preview good numbers qoq and yoy lowest attrition in the industry compared all it results
1955,1955,2022-01-12 16:26:29+00:00,stocks_in,q results revenue in line with estimates attrition inches up automated tweet
1956,1956,2022-01-12 14:49:30+00:00,ETNOWlive,coming up majors report robust earnings while may be a worry for amp watch omkar tanksale of amp aniket pande of discuss key takeaways from it companies q results on
1957,1957,2022-01-12 14:47:16+00:00,bismahmalik,it service companies continue to post strong growth despite retention woes covid has come as a blessing in disguise for the tech industry and how
1958,1958,2022-01-12 14:42:43+00:00,dRichFitt,stronger and stronger confidence is seen from mgmt guidance of yoy growth keep seeing spike in attrition rate is inline
1959,1959,2022-01-12 14:36:23+00:00,BiIndia,the great resignation continues across the top three companies and
1960,1960,2022-01-12 14:34:29+00:00,khushalmundra,in todays results of infosys and the eye catcher for me is attrition rate to have to pc attrition is terrible tcs with around pc attrition has performed better in my eyes the more u retain the better growth u get pc is very serious
1961,1961,2022-01-12 14:34:00+00:00,menakadoshi,hiring attrition women employees at
1962,1962,2022-01-12 14:24:07+00:00,MarketforGrowth,revenue up expectation cc revenue growth expectation was guidance was margins v expectation was at q guidance growth qoq exp was at attrition v qoq mtg trailing
1963,1963,2022-01-12 14:20:04+00:00,BiIndia,has reported an attrition rate of which is lowest when compared to peers and in the quarter ending december however it hired a net of new employees in the last three months the highest ever in the companys history
1964,1964,2022-01-12 14:15:42+00:00,BiIndia,nilanjan roy chief financial officer at explained that the company had a threepronged strategy to stop people from leaving the company these included higher rewards and compensation upskilling and reskilling opportunities and talent retention programmes
1965,1965,2022-01-12 14:12:29+00:00,BiIndia,it giant plans to increase its plan to over individuals by march as the attrition rate in the company has crossed compared to three months earlier in comparison the attrition rate at was in the three months ending december
1966,1966,2022-01-12 14:09:51+00:00,BiIndia,rise in attrition leads to higher employee cost and narrower margins this has been a problem for all technology companies in india in recent months for the rate of employees leaving the company has been the highest in the december quarter
1967,1967,2022-01-12 14:08:47+00:00,BiIndia,it services giant plans to hire freshers in as attrition rate increases to in the current financial year ending march the company would have hired more freshers compared to last fiscal chief financial officer jatin dalal said
1968,1968,2022-01-12 13:53:54+00:00,BiIndia,the attrition at is worse than that at salil parekh has increased plan by
1969,1969,2022-01-12 13:43:34+00:00,Stocksgeeks,qqoq rev up exp cc rev growth of exp margins v exp fy guidance revised to vs expectation was attrition v qoq
1970,1970,2022-01-12 13:21:59+00:00,AoI_VenturesLtd,at share for upto crore rd interim of share q ltm it services rate at
1971,1971,2022-01-12 13:14:46+00:00,stockmarketQA,result as expected infosys put very strong quarterly numbers big green signal to continue in this stock attrition rate jumps to which will still remain challenging for the infosys
1972,1972,2022-01-12 13:13:54+00:00,dishant2270,todays all big it earnings are released poor miss strong inline stable all cos suggesting attrition rate is bottoming out now all eyes on usa cpi print at pm ist
1973,1973,2022-01-12 13:10:07+00:00,marketsday,reports q earnings month trailing attrition rate at vs qoq
1974,1974,2022-01-12 13:06:32+00:00,EquityBuzzz,board recommends buyback of cr at per share dividend rs attrition rate vs for infosys
1975,1975,2022-01-12 13:03:42+00:00,EquityBuzzz,strong client addition new mn amp new mn clients net cash from ops cr of net income net headcount addition of it services attrition rate at board recommends a buyback of shares to the tune of cr at share
1976,1976,2022-01-12 12:31:50+00:00,finologyticker,wipro q result revenue growth of qoq net profit growth of qoq declared interim dividend of rs days of sales outstanding reduced operating cash flow conversion is of net income attrition rises to
1977,1977,2022-01-12 12:20:00+00:00,thenewsminute,wipro q results attrition rises to to hire over k freshers in fy
1978,1978,2022-01-12 12:06:36+00:00,Ashish_shah72,goid qqoq rev up exp cc rev growth of exp margins v exp fy guidance revised to vs expectation was large deal signings billion attrition v qoq
1979,1979,2022-01-12 11:45:54+00:00,SrishtiSharma_,infosysstrong qfy revises fy rev guidance upwards management commentary strong too overall demand environment looks very strong strong with supply capabilities held on to margins see attrition rate stability coming inhopeful of that coming down at industry level
1980,1980,2022-01-12 11:35:07+00:00,mcxking1,qqoq weak revenue up expectation cc revenue growth expectation was guidance was margins v expectation was at q guidance growth qoq exp was at attrition v qoq mtg trailing
1981,1981,2022-01-12 11:29:50+00:00,moneycontrolcom,reported q earnings that came ahead o estimates but its attrition for the quarter zoomed to compared to in the previous quarter amp so has vowed to hire about graduates in a year read more at
1982,1982,2022-01-12 11:19:43+00:00,notsocommonEQ,attrition rate a concern has always been for but apart from that everything else looks good
1983,1983,2022-01-12 11:14:07+00:00,RaoKarunya,strong q show by beats street expectations saw topline growth guidance hiked for rd quarter in a row fy guidance upped to meanwhile attrition soars to
1984,1984,2022-01-12 11:10:03+00:00,moneycontrolcom,software major infosys said that it has expanded its fresher hiring program to for the year this also comes at a time when its attrition has spiked amidst an unprecedented war for tech talent read at
1985,1985,2022-01-12 10:58:10+00:00,sanchaymakkar,voluntary attrition rises to still beats estimates undercommit amp overachieve
1986,1986,2022-01-12 10:37:57+00:00,AshVerma111,qqoq weak revenue up expectation cc revenue growth expectation was guidance was margins v expectation was at q guidance growth qoq exp was at attrition v qoq mtg trailing
1987,1987,2022-01-12 10:31:28+00:00,VPickr,wipro adds over employees in q attrition rises to cmp dma w hl
1988,1988,2022-01-12 06:20:04+00:00,umakannann,three top it companies to announce their q results today key factors revenue growth attrition deal wins hybrid model
1989,1989,2022-01-12 04:04:21+00:00,moneycontrolcom,is expected to report healthy growth in qfy topline driven by the hybrid cloud partnership with german auto major daimler announced with a likely increase in the attrition rate stay tuned read at
1990,1990,2022-01-12 04:01:07+00:00,moneycontrolcom,is expected to report quarterly revenue growth for qfy at the topend of guidance but wage hike amp attrition could dent margin the company will release financial results today stay tuned read more at
1991,1991,2022-01-11 13:05:39+00:00,moneycontrolcom,rishad premji chairman of wipro spoke at the about attrition rate amp his beliefs in retaining employees reports at
1992,1992,2022-01-11 09:07:55+00:00,indianitblog,infosys q preview revenue may grow up to and attrition around via
1993,1993,2022-01-06 06:01:13+00:00,tushar9590,interesting to see it gettin hammered ahead of the earnings some scuttlebutt suggests talent hunting is still on tells abt the demand while evn little respite on attrition relative to last quarter wud lead to mgn expansion
1994,1994,2022-01-02 03:53:43+00:00,smartsuport4u,the company has declared positive results for the last consecutive quarters pathy at rs cr has grown at inventory turnover ratiohy highest at times net salesq highest at rs
1995,1995,2021-12-21 07:57:54+00:00,deepakp92740249,back in one of the first post the much hyped amp ceo vishal sikkas resignation
1996,1996,2021-12-21 07:40:51+00:00,deepakp92740249,back in one of the first posts the much hyped amp ceo vishal sikkas resignation
1997,1997,2021-12-17 04:41:34+00:00,TesseraItes,migration to the has become a top strategic objective for watch experts from and discussing about the best practices for successful migration source on
1998,1998,2021-12-16 01:04:36+00:00,Guru20_tweets,from fy to fy rupee has under performed the dollar and as a business owner one would have liked to see one holding on to some gains from currency depreciation however increased attrition or lack of skilled employees could have propelled increase in costs
1999,1999,2021-12-13 09:10:00+00:00,TCSInterview,attrition rate of tcs increased to in september quarter from in the preceding quarter
2000,2000,2021-12-06 04:45:12+00:00,ETHrWorld,in an interaction with ethrworld evp and group head hrd at talked about the it majors c model of engagement its evolving and the companys plan to manage the rising
2001,2001,2021-12-06 03:30:18+00:00,jais_george,why infosys thinks its attrition is likely to stabilize and then reduce
2002,2002,2021-12-02 07:13:10+00:00,dadankumar1,given above fired above given level now
2003,2003,2021-11-30 13:14:10+00:00,AVImagazine,news to move hpc workload to sustainable data center
2004,2004,2021-11-28 14:31:12+00:00,rathishseng,top it companies are aggressively hiring because of attrition rates tcs hcl cts eng full video
2005,2005,2021-11-26 03:50:27+00:00,MAPATWARDHAN,nearterm growth trajectory remains strong for wipro ram prasad sahu
2006,2006,2021-11-24 12:56:13+00:00,tax_scan,jurisdiction of nclt cant be invoked to adjudicate contractual dispute if termination of contract unrelated to corporate debtors insolvency supreme court grants relief to tcs read judgment read more
2007,2007,2021-11-13 09:07:55+00:00,cmpasenthil,coming years big layoff may be coming from it industry
2008,2008,2021-11-08 14:49:11+00:00,indianitblog,with skyrocketed attrition indian it companies shortlist five candidates for a single position via
2009,2009,2021-10-28 23:30:06+00:00,jais_george,despite bonuses and salary hikes indias it sector will see over a million resignations this year
2010,2010,2021-10-28 08:30:20+00:00,jais_george,despite bonuses and salary hikes indias it sector will see over a million resignations this year
2011,2011,2021-10-25 13:45:00+00:00,BiIndia,s attrition rate is nearly twice that of by
2012,2012,2021-10-22 16:29:24+00:00,CaTejinder,q attrition rate in tech sector
2013,2013,2021-10-22 02:00:01+00:00,TraderFastlane,it companies margin vs attrition rates tcs attrition amp margin infosys amp wipro amp hcl amp mindtree amp lti amp
2014,2014,2021-10-21 10:17:15+00:00,PavanjitMane1,top itcos seems to be in race to hire on backdrop of high attrition amp global boom govt should keep a close eye as yrs down the line this hiring results in massive firing as in the past
2015,2015,2021-10-20 03:37:53+00:00,thaibahtbag,indias big four it services providers tata consulting services and have all highlighted increasing staff attrition rates in their most recently completed quarters
2016,2016,2021-10-19 15:01:39+00:00,Youngester_War,hi guys if u r not happy with yours corporate job due work culture job satisfaction boss behaviour do drop yours paper as with name as ideal resignation without hesitation
2017,2017,2021-10-19 11:11:32+00:00,indianitblog,hcl tech beats infosys and wipro to report the lowest attrition levels via
2018,2018,2021-10-18 13:22:19+00:00,IdeaNifty,tcs infy only way to arrest the attrition is to distribute rsus to most of the folks in the firm they will stay otherwise it industry will have tough time to deliver new assigned deals
2019,2019,2021-10-18 12:54:25+00:00,rameshkotnana1,wipro ceo expects growth says big purchase on cards profitability will be tested in next few quarters by attrition and capco impact says wipro ceo thierry delaporte read more at
2020,2020,2021-10-18 08:02:48+00:00,shivaniAshinde,wipro ceo thierry delaporte has managed to bring the companys mojo back neha alawadhi talks to him about his journey with wipro so far and the way ahead
2021,2021,2021-10-16 12:33:48+00:00,BizzBuzzNews,top four it firms raise fresher hiring target for fy amid record attrition levels
2022,2022,2021-10-15 10:08:39+00:00,EquityBuzzz,q rev up yoy qoq les by mfg bfsi life science usa up rev guidance digital rev mn up yoy of rev added tcv bn attrition up bps added clients in q cash bn dvd rs
2023,2023,2021-10-15 06:05:00+00:00,bsindia,in an exclusive qampa with ceo spoke about his companys business its plans the attrition problem and what wipro is doing to manage its human resources
2024,2024,2021-10-15 04:40:00+00:00,bsindia,what led to the zeeinvesco rift and whats the angle how does ceo thierry delaporte view the high attrition level at what are pli schemes and how do they work get all answers here
2025,2025,2021-10-15 03:20:57+00:00,EquityBuzzz,q rev qoq india deal wins bn up exc bn uk deal attrition bps qoq added life science slowedgrowth in other verticals margin bps pat bn net cash amp fcf bn dvd rs
2026,2026,2021-10-15 03:06:40+00:00,bsindia,in an exclusive qampa with ceo spoke about his companys business its plans the attrition problem and what wipro is doing to manage its human resources
2027,2027,2021-10-15 02:41:10+00:00,MAPATWARDHAN,exit rush cloud hovers over it shivani shinde
2028,2028,2021-10-15 02:33:45+00:00,bsindia,what led to the zee invesco rift and whats the angle how does ceo thierry delaporte view the high attrition level at what are and how do they work get all answers in this episode
